:LABEL,valid_until,country_codes,countries,node_id:ID,sourceID,name,jurisdiction_description,service_provider,jurisdiction,closed_date,incorporation_date,ibcRUC,type,status,company_type,note
Other,Appleby data is current through 2014,,,80015935,Paradise Papers - Appleby,Group - Actis LLP Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015936,Paradise Papers - Appleby,Group - Timothy Mitchell Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015937,Paradise Papers - Appleby,Group - Blackstone Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015940,Paradise Papers - Appleby,Group - Gouman Hotel Management Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015950,Paradise Papers - Appleby,Group - Petropavlovsk PLC Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015953,Paradise Papers - Appleby,Group - Shuttleworth Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015954,Paradise Papers - Appleby,Group - Farhad Moshiri Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015955,Paradise Papers - Appleby,Group - Hilco Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015960,Paradise Papers - Appleby,Group - Sapphire Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015961,Paradise Papers - Appleby,Group - Bankers Petroleum Int. Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015966,Paradise Papers - Appleby,Group - FHG Limited/Alzarka Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015969,Paradise Papers - Appleby,Group - British Land Company plc Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015976,Paradise Papers - Appleby,Group - Ambrian Capital Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015977,Paradise Papers - Appleby,Group - Dandara Directors personal companies Grp,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015980,Paradise Papers - Appleby,Group - HomeServe plc Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015985,Paradise Papers - Appleby,Group - SONO Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015986,Paradise Papers - Appleby,Group - Whiteside Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80015989,Paradise Papers - Appleby,Group - Surrey Street (Harel/Menorah) Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016003,Paradise Papers - Appleby,Group - Arabian Gulf Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016010,Paradise Papers - Appleby,Group - LCP Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016013,Paradise Papers - Appleby,Group - Vanilla Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016017,Paradise Papers - Appleby,Group - Ashall Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016019,Paradise Papers - Appleby,Group - Vital Bio Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016024,Paradise Papers - Appleby,Group - LCH European Portfolio Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016027,Paradise Papers - Appleby,Group - HLCF Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016028,Paradise Papers - Appleby,Group - Tan Enerji Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016030,Paradise Papers - Appleby,Group - Mayer Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016033,Paradise Papers - Appleby,Group - Congregation Little Sisters of the Poor,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016036,Paradise Papers - Appleby,Group - Lunar House Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016038,Paradise Papers - Appleby,Group - Cognizant Technology Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016039,Paradise Papers - Appleby,Group - Prime London Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016040,Paradise Papers - Appleby,Group - Russian Platinum Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016043,Paradise Papers - Appleby,Group - Damille Investment Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016046,Paradise Papers - Appleby,Group - Loch Lomond Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016048,Paradise Papers - Appleby,Group - Nelson Tanure Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016051,Paradise Papers - Appleby,Group - Expro Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016052,Paradise Papers - Appleby,Group - Eric Samson Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016057,Paradise Papers - Appleby,Group - Franklin Marmorek Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016062,Paradise Papers - Appleby,Group - Kingway Sports Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016064,Paradise Papers - Appleby,Group - Edward Hanrahan Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016065,Paradise Papers - Appleby,Group - Simone Bois Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016066,Paradise Papers - Appleby,Group - Kambiz Babaee Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016110,Paradise Papers - Appleby,The Lievano Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016111,Paradise Papers - Appleby,The Reding Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016112,Paradise Papers - Appleby,The Tonina Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016113,Paradise Papers - Appleby,The Wendall Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016153,Paradise Papers - Appleby,Group - Christopher Whitfield Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016205,Paradise Papers - Appleby,The Losano Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016222,Paradise Papers - Appleby,The Briden Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016223,Paradise Papers - Appleby,The Hunson Purpose Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016248,Paradise Papers - Appleby,Group - Tanoto & Bingei Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016263,Paradise Papers - Appleby,Group - Rontec Investment Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016342,Paradise Papers - Appleby,Group - Quinn Belgium Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016343,Paradise Papers - Appleby,Group - Quinn Plastics NV Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016393,Paradise Papers - Appleby,Group - Paulsen Group,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80016440,Paradise Papers - Appleby,Sentonan Investments Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80016442,Paradise Papers - Appleby,Mumba Holdings Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80016455,Paradise Papers - Appleby,Sogai Holdings Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80016521,Paradise Papers - Appleby,A&L Services Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016554,Paradise Papers - Appleby,Group - DV4 Holdings Group,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80016577,Paradise Papers - Appleby,Tarona Ltd.,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016607,Paradise Papers - Appleby,Group - DouglasBay Advisors Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80016619,Paradise Papers - Appleby,Group - Avondhu Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019400,Paradise Papers - Appleby,Group - DVM & Metro Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80019411,Paradise Papers - Appleby,Hamilton Distribution Agent Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019424,Paradise Papers - Appleby,Group - Abu Dhabi Capital Management Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019510,Paradise Papers - Appleby,ALEA SPC LTD.,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80019594,Paradise Papers - Appleby,Intelligent Earth (Isle of Man) Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80019600,Paradise Papers - Appleby,Tailorbet Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019615,Paradise Papers - Appleby,Group - Rational Holdings Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019619,Paradise Papers - Appleby,Group - NCM Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019625,Paradise Papers - Appleby,Group - Channel Capital Advisors Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80019636,Paradise Papers - Appleby,Kippen Trading Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80019644,Paradise Papers - Appleby,Winter Limited,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80019729,Paradise Papers - Appleby,IVM PCC,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80019730,Paradise Papers - Appleby,Profid PCC,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80019733,Paradise Papers - Appleby,Kerwin Group Holdings Inc,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019803,Paradise Papers - Appleby,Group - Solaris Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019828,Paradise Papers - Appleby,Group - Edmiston Yacht Management Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019838,Paradise Papers - Appleby,Group - Bank of Ireland Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019845,Paradise Papers - Appleby,Group - Domus Leporario Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019867,Paradise Papers - Appleby,Group - Rowan Companies Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019873,Paradise Papers - Appleby,Group - Master Yachts Group,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80019891,Paradise Papers - Appleby,Tetran Assets Ltd,,,,,,,,,,
Other,Appleby data is current through 2014,,,80019931,Paradise Papers - Appleby,Group - Richard De Souza Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80020042,Paradise Papers - Appleby,Compound Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020144,Paradise Papers - Appleby,Aquila Services Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020167,Paradise Papers - Appleby,Group - Leinster Square Limited Group,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80020194,Paradise Papers - Appleby,Blenheim PCC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020226,Paradise Papers - Appleby,Group - Hamdi Akin Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020229,Paradise Papers - Appleby,Group - Tredevi Capital Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020232,Paradise Papers - Appleby,Group - Ship Investor Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020240,Paradise Papers - Appleby,Group - Zhang Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020297,Paradise Papers - Appleby,Calinvest SPC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020306,Paradise Papers - Appleby,Group - Mille Roses Limited Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020324,Paradise Papers - Appleby,Group - Ipazia Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020427,Paradise Papers - Appleby,Group - Wyndham Hotel Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020474,Paradise Papers - Appleby,Group - Aluminum Corporation of China Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80020492,Paradise Papers - Appleby,24/7 Gaming Group Holdings Plc,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020577,Paradise Papers - Appleby,Counterweight Short Credit Fund Ltd. SPC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020590,Paradise Papers - Appleby,Group - Valentin Romanov Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020637,Paradise Papers - Appleby,Group - Jared Dann Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020664,Paradise Papers - Appleby,Group - Graham Tuckwell Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80020681,Paradise Papers - Appleby,Mansoor L.G.  - Iaa,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020684,Paradise Papers - Appleby,Group - Elite Master Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020711,Paradise Papers - Appleby,Group - Jersey Medical Consultants Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020720,Paradise Papers - Appleby,Group - Analog Devices Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020721,Paradise Papers - Appleby,Group - Kerim Derhalli Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80020795,Paradise Papers - Appleby,N.J.A. International Consulting,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020817,Paradise Papers - Appleby,Group - Oleg Nikitin Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020823,Paradise Papers - Appleby,Group - Starcom Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80020870,Paradise Papers - Appleby,FA Technologies Holding Limited,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80020880,Paradise Papers - Appleby,Audley End PCC,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80020897,Paradise Papers - Appleby,Espirito Santo Oversea Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020908,Paradise Papers - Appleby,Group - Edif Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80020915,Paradise Papers - Appleby,Gull Wing Limited,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80020948,Paradise Papers - Appleby,Lechlade PCC,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80020977,Paradise Papers - Appleby,Sarnia Yachts Cayman Ship Agen,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020981,Paradise Papers - Appleby,Group - Roberto Almaleh Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80020997,Paradise Papers - Appleby,Group - Micro-Dent Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021006,Paradise Papers - Appleby,Group - Key Topco Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021175,Paradise Papers - Appleby,Group - Rose Knight Ventures Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021193,Paradise Papers - Appleby,Group - Flowstream Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021225,Paradise Papers - Appleby,ALIL Services Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021227,Paradise Papers - Appleby,Group - Varde Partners Group,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80021302,Paradise Papers - Appleby,Cloud Air Service (BVI) Limited,,,,,,,,,,
Other,Appleby data is current through 2014,MUS,Mauritius,80021394,Paradise Papers - Appleby,The Old Rectory PCC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021436,Paradise Papers - Appleby,Group - Beckers Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80021574,Paradise Papers - Appleby,ACMH Limited,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80021575,Paradise Papers - Appleby,Ashmore Turkish Equity Fund Limited,,,,,,,,,,
Other,Appleby data is current through 2014,VGB,British Virgin Islands,80021578,Paradise Papers - Appleby,CIM Dividend Income Fund Limited,,,,,,,,,,
Other,Appleby data is current through 2014,VGB,British Virgin Islands,80021579,Paradise Papers - Appleby,CIM Global Property Fund Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN;PAN,Isle of Man;Panama,80021639,Paradise Papers - Appleby,Golden Star Aviation S.A.,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021681,Paradise Papers - Appleby,Cashleen Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021691,Paradise Papers - Appleby,Corbally Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN;CHE,Isle of Man;Switzerland,80021780,Paradise Papers - Appleby,Niki Shipping Company SA - Switzerland,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021806,Paradise Papers - Appleby,Smit Salvage Limited,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021820,Paradise Papers - Appleby,The 4GL2 Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80021928,Paradise Papers - Appleby,Group - Oleg Bagrin Group,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80021973,Paradise Papers - Appleby,FA TLP Fund PLC,,,,,,,,,,
Other,Appleby data is current through 2014,VGB;IMN,British Virgin Islands;Isle of Man,80021995,Paradise Papers - Appleby,Floremzane Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80022024,Paradise Papers - Appleby,Group - Promethean Group,,,,,,,,,,
